episode,condition,reward,duration,epsilon,loss,best_reward,terminated,done_reason,start_x,start_y,start_heading
14,separated,-2338.841527449689,380,0.6583116115104601,0.6102011203765869,1183.9823311511734,True,wall_collision,55.70090650393209,-29.134547607026903,0.616908688475494
15,blocking,-1217.981507898549,221,0.6511872030521944,0.6388816237449646,1183.9823311511734,True,wall_collision,-16.855229833390695,-37.1623672857766,-2.1978599227519755
16,blocking,-232.21781737239337,222,0.6441093796893808,1.6841909885406494,1183.9823311511734,True,wall_collision,47.450715572861355,-25.316303974434376,3.0080616731758987
17,orbit,-412.50592177605284,194,0.6379882541598617,2.0066826343536377,1183.9823311511734,True,red_collision,15.758438074477695,28.979281965549774,1.1086695793727674
18,orbit,-523.6413386278097,137,0.6337012344245871,1.8814330101013184,1183.9823311511734,True,red_collision,-52.38179712474469,-12.534171890480621,-1.6363678884928008
19,blocking,-2360.5539028775734,335,0.6233412458696808,2.1862661838531494,1183.9823311511734,True,red_collision,-60.49438591023816,98.2438907202525,-1.7906824450910368
20,orbit,-950.4339895884484,317,0.6136964242494908,1.4567222595214844,1183.9823311511734,True,wall_collision,25.76477439169274,-41.91178288939524,2.350395274456
21,blocking,-1105.9730462748416,282,0.6052440340529691,1.1000354290008545,1183.9823311511734,True,green_collision,-55.257627628754136,72.4656073836561,2.7956918113945637
22,orbit,-111.69595571687957,2,0.6051845126256847,1.5652283430099487,1183.9823311511734,True,red_collision,60.58751822938902,14.641021050448217,-2.227640809336115
23,orbit,-106.29312378430727,1,0.6051547541440218,3.406680107116699,1183.9823311511734,True,red_collision,64.18585271167865,10.988562410125397,-2.0071478481610265
24,blocking,33.26017742254522,74,0.6029567503682294,2.4172003269195557,1183.9823311511734,True,wall_collision,57.608534129470485,29.730058096720967,0.4379020413683712
25,blocking,-914.4812833922481,228,0.5962354277447518,1.1211750507354736,1183.9823311511734,True,wall_collision,-13.356707676430524,-54.707265336812576,-2.9024716690202785
26,orbit,-106.63817460780575,1,0.5962061167061466,0.9799859523773193,1183.9823311511734,True,red_collision,56.432821216390636,-6.776654469039812,0.299300783804314
27,orbit,-232.78079147604143,34,0.5952104128957837,2.8367042541503906,1183.9823311511734,True,wall_collision,37.69873797823918,-99.70865713163032,-0.8030836174594742
28,blocking,-1694.5427091640463,242,0.5881720349601219,1.0009095668792725,1183.9823311511734,True,wall_collision,-70.44745584238325,-79.19265853694804,2.9351789289236114
29,blocking,-341.8390856295677,49,0.5867572472970455,3.1537795066833496,1183.9823311511734,True,red_collision,-10.76696304157781,4.985422661200872,2.34242934163544
30,orbit,140.8639332721969,19,0.5862095880914244,1.1123051643371582,1183.9823311511734,True,green_collision,-23.36839995059607,18.961106280840085,1.1541229557255104
31,separated,-307.5289246345503,435,0.5738123383602387,2.3204991817474365,1183.9823311511734,True,wall_collision,2.8647729743985195,55.70195048848976,2.5709494536672475
32,orbit,-208.95927556644517,59,0.5721515428398911,2.091665744781494,1183.9823311511734,True,wall_collision,-52.34065828847768,91.01807238455999,-3.1090528799904154
33,orbit,-634.8794248709488,148,0.5680069752360364,1.2102453708648682,1183.9823311511734,True,wall_collision,46.57902454758677,-76.27954917605788,-0.5095433890481815
34,separated,-221.30706092306693,30,0.5671705922172682,1.9413901567459106,1183.9823311511734,True,wall_collision,47.28844169925685,-102.00305016623177,0.8071502233651477
35,orbit,-89.83143279047519,211,0.5613233409541619,1.3438752889633179,1183.9823311511734,True,green_collision,1.9505374233312693,47.42837831572831,-1.7189319539066663
36,separated,277.00074224516493,50,0.559946754052376,1.081879734992981,1183.9823311511734,True,green_collision,-45.221827801099074,-28.743340384426162,-2.0143513371604422
37,orbit,-133.40103787079644,5,0.559809284548267,3.0677287578582764,1183.9823311511734,True,red_collision,67.21860921162221,15.399870698335391,-1.0048819689302153
38,orbit,-539.8588736066023,78,0.5576692042077438,1.5550251007080078,1183.9823311511734,True,red_collision,-34.27130702868221,94.92829304857966,-0.3488536973735634
39,blocking,-137.93050574584194,8,0.5574501803337559,1.1854221820831299,1183.9823311511734,True,red_collision,2.3284003659406523,4.444887095507028,2.4915375923136747
40,separated,-649.9878112624958,313,0.548949278076176,1.0976519584655762,1183.9823311511734,True,wall_collision,36.415112732255935,16.937101409092733,-0.4608747597703542
41,separated,-1009.1782934648636,243,0.5424406642445345,2.29571795463562,1183.9823311511734,True,wall_collision,-13.253077513966737,88.77951099537816,-2.709841362760041
42,separated,156.90340767679518,208,0.5369319761659523,3.015554904937744,1183.9823311511734,True,wall_collision,-10.50047071482554,4.098112174350376,2.833328244925953
43,separated,-1588.254540442992,420,0.5259817840997629,1.5009913444519043,1183.9823311511734,True,wall_collision,45.90587208931632,37.05895199970462,1.3639909641749455
44,blocking,-648.8453422766419,224,0.52023503001334,1.4911353588104248,1183.9823311511734,True,wall_collision,19.443327426030535,99.02774877693182,-1.0512933971021319
45,orbit,-127.46882646586242,28,0.5195212007683849,2.3012032508850098,1183.9823311511734,True,wall_collision,-44.563237167972574,-94.3521483928232,-1.8038510111426154
46,orbit,-609.325085060746,205,0.51432528303018,1.2445368766784668,1183.9823311511734,True,green_collision,62.319659568586246,71.43545160326184,-2.435326550200994
47,separated,-282.2177214615935,226,0.5086584850399085,2.6458487510681152,1183.9823311511734,True,green_collision,-3.120525766556284,19.883822802538504,1.0007543813269972
48,orbit,-736.4920170706365,243,0.5026364424377151,1.351366639137268,1183.9823311511734,True,green_collision,-29.001076366669217,96.88367739465596,-0.21463338979770974
49,blocking,-281.95208597985726,117,0.4997629324610229,1.7209312915802002,1183.9823311511734,True,wall_collision,20.283927584956984,-66.38322673296486,-2.752880767207142
50,orbit,-130.8973070062164,205,0.4947685025836166,1.5532116889953613,1183.9823311511734,True,green_collision,-13.272476475303762,55.44631857207841,1.9805969086977342
51,separated,-334.84498962559405,69,0.49309893291338835,1.4571958780288696,1183.9823311511734,True,wall_collision,-58.019257121216555,86.80452092151955,1.8977517891033342
52,separated,-1502.9817372134926,233,0.4875034871023116,1.406229019165039,1183.9823311511734,True,wall_collision,56.653704997430026,4.8938721247872365,2.6115144589681165
53,blocking,-1493.7401571203204,259,0.481359683930563,1.5145925283432007,1183.9823311511734,True,wall_collision,-70.45667491025971,-100.75472959520916,-1.5534002101637105
54,blocking,-818.7528762303051,172,0.47732337166859395,1.2605338096618652,1183.9823311511734,True,wall_collision,-37.71453401865257,-65.62429978524702,0.42132413284002057
55,blocking,-287.6547614624016,103,0.4749228429715616,1.0934510231018066,1183.9823311511734,True,wall_collision,13.558180175227761,-70.13765786008443,1.1176134722036624
56,blocking,-1402.9500841501397,272,0.4686426941170881,3.487102746963501,1183.9823311511734,True,wall_collision,-71.83869683341634,-39.78025861882908,2.7541795331579344
57,separated,-998.7480571805087,277,0.46233427941636984,2.0198092460632324,1183.9823311511734,True,wall_collision,46.73811041201262,33.18547713846243,0.6958677089255043
58,orbit,-180.27329800301737,285,0.45593422462563116,1.3795883655548096,1183.9823311511734,True,green_collision,-46.31209798726539,15.622897134139265,-2.8922355322336237
59,blocking,-96.80510867055553,139,0.45284572672651996,3.941824436187744,1183.9823311511734,True,green_collision,69.01063755392641,74.34190498178751,-2.8229745511235587
60,separated,424.56630672747735,146,0.4496247238857094,1.5068092346191406,1183.9823311511734,True,wall_collision,-24.20098749296723,-38.21932844892072,-2.4333709073271734
61,blocking,-15.840107603935436,57,0.4483735771535982,2.240048885345459,1183.9823311511734,True,wall_collision,44.61872630495,-39.11849087952879,2.279597654150461
62,orbit,-1458.6747204153364,352,0.44072570092268615,2.049215793609619,1183.9823311511734,True,wall_collision,44.56903692691945,-77.8810322903918,1.6767255327035118
63,separated,47.46111173597403,50,0.439650231567214,6.811952114105225,1183.9823311511734,True,wall_collision,-45.40761452523802,15.464647694689859,0.8717917478817432
64,separated,-105.35721461903896,22,0.4391778761555956,5.841487407684326,1183.9823311511734,True,wall_collision,16.400138623889973,-84.78840769811087,1.0127958194919398
65,blocking,-23.039538523583197,232,0.4342281765523963,2.66109037399292,1183.9823311511734,True,wall_collision,48.58282335030215,63.73766681736893,-1.0859341765310555
66,orbit,-350.79929195391213,44,0.43329590044371863,3.1440274715423584,1183.9823311511734,True,red_collision,33.307099938983086,77.12741139019474,2.4689635807535257
67,blocking,-870.3621972225355,134,0.43046929760410063,1.5659817457199097,1183.9823311511734,True,red_collision,-70.9946474870573,31.66956311866801,-1.792741850886102
68,blocking,-935.5780573763287,319,0.42381601330005525,1.7861146926879883,1183.9823311511734,True,green_collision,9.556458640060384,93.4089512594366,-0.7582571637611784
69,blocking,-169.23885482397876,14,0.4235264434520162,2.5297627449035645,1183.9823311511734,True,red_collision,-6.523492505719588,33.021221786854056,-2.5063691041943796
70,blocking,-763.0846975588762,163,0.4201698994339059,1.2820990085601807,1183.9823311511734,True,wall_collision,-17.91228547491859,-76.91855034391024,1.0206797128535188
71,separated,183.06765537700974,78,0.4185733521170048,3.075183153152466,1183.9823311511734,True,green_collision,-18.47193278868263,-26.937969917372158,0.24832190681388333
72,separated,293.27141412185875,88,0.4167795785634615,3.1424460411071777,1183.9823311511734,True,wall_collision,-42.74133305428596,-53.04398576047811,-1.06906963373009
73,separated,-101.98995814156213,47,0.4158247688946096,9.030817031860352,1183.9823311511734,True,wall_collision,-62.77028095461399,53.07374863707119,0.49671454051922526
74,orbit,-2314.947342571953,585,0.40412631829553086,1.746441125869751,1183.9823311511734,True,wall_collision,-30.045919066424823,-88.71521980628941,1.6536146869753319
75,separated,142.12253703421678,45,0.40324053096380563,1.9050263166427612,1183.9823311511734,True,wall_collision,-55.01900364754826,-77.5563083804719,-2.6310064943583455
76,blocking,-15.482954739630886,16,0.40292606434245465,1.8306608200073242,1183.9823311511734,True,wall_collision,60.95885481003856,-48.458697068588,-1.2163582043528622
77,separated,-223.5132829077974,172,0.3995613890305407,5.995790481567383,1183.9823311511734,True,wall_collision,17.988518956770207,-65.69988882644904,-0.4095794095805916
78,separated,-670.4658093212706,208,0.3955309452201054,2.9289376735687256,1183.9823311511734,True,wall_collision,57.588369708322006,-26.171456425912623,1.3250078765996705
79,orbit,-395.94825124917975,429,0.38734936756015953,4.538476943969727,1183.9823311511734,True,green_collision,34.098716510781585,58.05944005370176,2.046853056358019
80,blocking,25.268435602747928,96,0.3855424307136199,4.3580145835876465,1183.9823311511734,True,wall_collision,26.130148565281687,-27.146113086486963,-2.738136757601518
81,blocking,-94.93714110450037,53,0.3845485607315759,5.5846734046936035,1183.9823311511734,True,wall_collision,38.61898595733031,-64.9239772671678,-1.4687748231111042
82,orbit,-238.192082160559,118,0.3823452304391126,3.686094284057617,1183.9823311511734,True,green_collision,5.4180063569058206,52.14962820856303,2.491827919728463
83,orbit,-159.51068195190757,264,0.37746256985320914,2.8090624809265137,1183.9823311511734,True,green_collision,-47.359468070025514,62.90276399151,0.908056138350843
84,blocking,-530.5477498909199,300,0.3719917649196207,6.380549430847168,1183.9823311511734,True,green_collision,33.14591877149661,104.32194465657588,2.759449063654282
85,separated,-321.0839099094851,193,0.36851534509151723,1.9331395626068115,1183.9823311511734,True,wall_collision,41.567371357977294,-22.045964806648257,0.8873686727296315
86,separated,-145.9281438024594,68,0.3672984627903811,5.6661200523376465,1183.9823311511734,True,wall_collision,-47.33315363301317,54.49383770896924,1.6191181970992838
87,blocking,-48.79876665806371,68,0.36608571086345365,3.0224571228027344,1183.9823311511734,True,green_collision,-8.280146335983147,-25.582130953927575,-0.504094098941902
88,separated,-117.85117391271885,39,0.36539202029538703,2.688314199447632,1183.9823311511734,True,wall_collision,-69.99911473331301,72.30722444641353,0.266217792119138
89,blocking,-385.8504907964672,314,0.3598559375416523,2.046861171722412,1183.9823311511734,True,green_collision,7.204315239905824,46.544445889129065,-0.7448033237218419
90,orbit,-350.5035333177801,38,0.35919184235053664,1.6805953979492188,1183.9823311511734,True,red_collision,49.59610101179878,88.08730272413129,-0.7072837356007189
91,separated,-1398.5198082663799,229,0.3552163986035309,7.605288505554199,1183.9823311511734,True,wall_collision,39.05599439852733,103.51926033720727,-2.2117556916512813
92,blocking,-151.10146302892767,175,0.3522089319705086,3.768127918243408,1183.9823311511734,True,green_collision,31.90135140921973,68.31791406300846,2.642531465413077
93,blocking,-1285.2039165202723,278,0.3474851342669926,10.455081939697266,1183.9823311511734,True,green_collision,-61.22851302725858,102.45303218777204,-2.4079900218815613
94,blocking,-336.2256810772356,128,0.34533212638184485,5.218049049377441,1183.9823311511734,True,green_collision,-48.478866129465594,15.740116104094,-0.33757646898433835
95,separated,-277.12902960315495,56,0.34439450970390095,4.209627628326416,1183.9823311511734,True,wall_collision,-46.416412776282996,87.02982992758308,-1.776917186473983
96,separated,-282.9342812403499,42,0.3436930180575496,4.6999831199646,1183.9823311511734,True,wall_collision,40.36664852799596,-90.80325969244726,-0.16711646981317685
97,blocking,866.3283415294062,1801,0.31495720726850335,1.8328580856323242,1183.9823311511734,True,green_collision,-27.928394040434554,-39.4315584232439,1.3807201640711453
98,blocking,-508.16770821038557,163,0.31248190658085706,2.3073477745056152,1183.9823311511734,True,wall_collision,-6.747377527140017,-93.07738389748748,3.1124491002643717
99,blocking,304.13712545369077,220,0.3091728388473675,1.5305570363998413,1183.9823311511734,True,green_collision,62.44859024601047,-53.219138684535864,-0.6653248916930701
100,separated,311.1132138931266,54,0.30836616168670283,4.762238025665283,1183.9823311511734,True,green_collision,-40.92307486299699,-78.76965974269021,-2.934097215344637
101,separated,117.98692296258739,27,0.3079636391322832,3.5609161853790283,1183.9823311511734,True,wall_collision,-56.52995159004155,-67.9760820126933,2.264935499046887
102,orbit,-601.9799099944029,167,0.30548600127914083,4.138879776000977,1183.9823311511734,True,red_collision,-2.363584704910295,-66.42226058574764,1.0672905064546638
103,separated,155.81657037704744,122,0.3036890230271333,1.5104668140411377,1183.9823311511734,True,wall_collision,4.040580007508581,-45.579897748907676,0.10154373591533661
104,blocking,-103.4807686771475,1,0.30367433894308715,2.1775760650634766,1183.9823311511734,True,red_collision,19.280038612372763,7.603696703666245,-0.655938739174577
105,separated,-192.4648708141298,131,0.3017570579728614,1.5256458520889282,1183.9823311511734,True,green_collision,56.01561737185267,-67.33203462547667,-2.2851396765727587
106,separated,-164.1565398854549,26,0.3013780202254136,2.334667205810547,1183.9823311511734,True,wall_collision,-58.0212538826936,100.71531339414662,2.7745999858825936
107,blocking,80.26959730493795,90,0.3000697649165244,2.4475462436676025,1183.9823311511734,True,green_collision,70.48613603732568,-61.35828990408516,0.0406900097623204
108,blocking,-315.18830815502037,196,0.29724096497982483,5.971740245819092,1183.9823311511734,True,green_collision,-0.3922433670727088,87.14073957515643,-2.8869423165821932
109,separated,-134.78867317415774,167,0.29485248868828917,2.8386878967285156,1183.9823311511734,True,wall_collision,14.99620476985912,-91.05637411431141,-1.6553015475106152
110,blocking,-225.71989164073935,161,0.29256863101477826,1.9167885780334473,1183.9823311511734,True,green_collision,-5.240481885368936,79.97997564253782,1.6396570322488255
111,separated,-679.8167263986886,123,0.2908361667222443,6.764130592346191,1183.9823311511734,True,wall_collision,39.16046587939687,43.62136297045444,2.1971880725346704
112,separated,-596.6482784700355,123,0.28911432438910534,1.6805269718170166,1183.9823311511734,True,wall_collision,27.22150361050332,49.49344245585624,-1.2463043459055885
113,blocking,3.5431903455490072,187,0.2865167679561037,1.9772359132766724,1183.9823311511734,True,green_collision,38.478746873368266,-70.17416788858114,2.6355188432807717
114,blocking,17.256575305536458,67,0.2855919866569898,2.686246395111084,1183.9823311511734,True,green_collision,14.496425603418203,-35.8188362969167,2.7435098663585658
115,orbit,-21.851882199632257,275,0.2818285298995222,5.240147590637207,1183.9823311511734,True,green_collision,2.169950654286964,-85.77364462459042,2.924368543274449
116,blocking,-209.91359553450127,24,0.28150253130192116,1.8481132984161377,1183.9823311511734,True,red_collision,11.306409271744343,63.769985538011355,-1.3702218549780145
117,orbit,54.0096860300877,280,0.2777279793779752,1.7667579650878906,1183.9823311511734,True,green_collision,30.426294838364697,30.17310865646391,2.8309696585853388
118,separated,136.25234940419284,82,0.2766325418439952,3.8073902130126953,1183.9823311511734,True,green_collision,-9.976299285713552,-17.831428945653315,1.207132653580774
119,blocking,-198.90250817383466,135,0.27483883276517324,1.5302928686141968,1183.9823311511734,True,green_collision,-24.73859699493085,35.62798148610523,-1.828171883847134
120,separated,-440.2418731132076,114,0.2733335455625023,8.083629608154297,1183.9823311511734,True,wall_collision,7.754996047932451,56.526057392307905,-2.7312067121838934
121,separated,-143.06438623153213,26,0.27299143437372436,8.156110763549805,1183.9823311511734,True,wall_collision,-72.6851284574245,96.2535060890111,-0.19685344917927683
122,separated,-74.26144005869224,110,0.2715489519475967,2.530637741088867,1183.9823311511734,True,wall_collision,-13.639371557793176,46.29337668222095,0.14639111744483468
123,separated,33.23330999247562,26,0.2712091592231898,1.5985991954803467,1183.9823311511734,True,wall_collision,-62.2863157899434,13.186292839203247,0.3651076851319406
124,separated,-471.9054001609715,182,0.2688429385073879,1.9324159622192383,1183.9823311511734,True,wall_collision,64.817083756323,-96.68282860138731,-0.2964429255354677
125,blocking,-101.3069835984501,108,0.26744895378557815,4.657498359680176,1183.9823311511734,True,green_collision,7.612042690237729,-89.42616945834453,0.5857712702760098
126,orbit,-302.4765384649006,160,0.26539757859670504,2.153892755508423,1183.9823311511734,True,green_collision,-41.67046721591035,-63.934672339261915,2.379385003009295
127,orbit,-80.17058632415164,396,0.26039044078693047,2.8982350826263428,1183.9823311511734,True,green_collision,-6.856387199029243,52.560245270232684,1.3026009874219948
128,blocking,-119.6296869751571,118,0.25891748667371345,3.428378105163574,1183.9823311511734,True,green_collision,8.018850888194777,64.479606854542,-0.21478331198464273
129,separated,-536.1124686549466,166,0.256860021824993,1.9433948993682861,1183.9823311511734,True,green_collision,47.83749610784042,37.39924356272226,0.8911339098370776
130,orbit,142.25321338435037,21,0.2566009548360477,4.064507961273193,1183.9823311511734,True,green_collision,-14.080691439432591,12.247926199606056,-0.6529318788651222
131,blocking,-218.70102035171232,24,0.25630521117193217,2.6751062870025635,1183.9823311511734,True,red_collision,-17.935476582862464,-7.009557592916607,1.6050842344893548
132,separated,87.34332162831949,97,0.25511352307733376,1.9778950214385986,1183.9823311511734,True,wall_collision,0.5483697709027382,-34.013160156787606,2.0534639548123836
133,separated,-671.3543860030901,149,0.2532942126763332,3.3352811336517334,1183.9823311511734,True,wall_collision,51.709365101173276,59.90048456672952,-0.3311940880067423
134,orbit,-175.0154963211861,526,0.24697898414891978,1.7207458019256592,1183.9823311511734,True,green_collision,31.93364095947416,-97.77816294732395,-0.6924170495573794
135,separated,-140.23097800652684,110,0.2456791774810317,1.9628466367721558,1183.9823311511734,True,wall_collision,11.930903627753906,12.14342350691355,1.0350849452311897
136,separated,-403.49082910754055,129,0.24416393868453767,1.72371506690979,1183.9823311511734,True,wall_collision,26.65074479613837,17.555632719896124,-0.49870075002472447
137,blocking,-156.5345578736023,119,0.24277480003509272,4.769391059875488,1183.9823311511734,True,green_collision,-31.10369472962006,-43.48634282274869,-0.43514247194811384
138,blocking,167.84772472292087,53,0.24215876342401912,1.810226559638977,1183.9823311511734,True,green_collision,74.85881332197238,-30.96409220547902,-0.3306257233264094
139,separated,-715.8131616366786,141,0.2405278000430386,5.776111125946045,1183.9823311511734,True,wall_collision,12.214160928730678,94.05870168992064,2.4446170892340433
140,orbit,52.2302908826402,276,0.23736836663302285,4.033855438232422,1183.9823311511734,True,green_collision,-18.429188144320086,-48.950760171194105,2.4152476629610513
141,blocking,20.823404341192514,204,0.23506099688394735,4.963003158569336,1183.9823311511734,True,green_collision,27.831172067723486,-89.60880120577288,2.3031499353092624
142,orbit,211.78215863702545,277,0.2319653886479235,5.17764139175415,1183.9823311511734,True,green_collision,-28.055225607461153,-1.1493389696314864,-1.8973895021669653
143,separated,-970.4086116482192,171,0.23007567461436484,5.363327980041504,1183.9823311511734,True,wall_collision,49.20733759451828,68.79164205347672,-0.16542362065634686
144,orbit,39.1283575393749,52,0.22950422107189153,3.606182813644409,1183.9823311511734,True,green_collision,40.18660517677725,-8.805958197419656,-0.7957255826334477
145,orbit,459.35749990230727,812,0.22077083700668668,4.23962926864624,1183.9823311511734,True,green_collision,-44.798884926076184,-38.52207977518577,1.2976585414889037
146,orbit,-70.57039757261542,275,0.2178925714212755,10.054668426513672,1183.9823311511734,True,green_collision,40.57709723020207,-93.09129158799655,1.4628897823067657
147,orbit,88.26337863326732,306,0.21473602424056626,7.885941028594971,1183.9823311511734,True,green_collision,-8.220964012760035,-91.88467829921034,1.1492778791038605
148,separated,10.101361310401611,51,0.21421461246131135,5.044257164001465,1183.9823311511734,True,wall_collision,-38.075451055324145,30.10503907366615,-0.7752036382637413
149,blocking,-347.70527257373396,56,0.21364361132107007,3.7948591709136963,1183.9823311511734,True,red_collision,-36.27976798835306,-4.92722525932804,0.15503595775998358
150,orbit,58.60793424994347,60,0.2130335959676484,2.7558910846710205,1183.9823311511734,True,green_collision,19.65197736461917,-62.334753269206914,2.90315252687882
151,orbit,-34.90655690336459,214,0.21087271780550113,7.823095321655273,1183.9823311511734,True,green_collision,-29.096980234877982,-51.17439953636936,-2.717626804604925
152,blocking,-121.70715954542578,109,0.20978093929228758,2.4642586708068848,1183.9823311511734,True,green_collision,-11.561563064774418,57.085625376510166,1.3167478974488747
153,separated,163.3910873115915,37,0.20941168621900375,1.4035719633102417,1183.9823311511734,True,wall_collision,-54.4602146200001,-37.50013251567023,1.6854968383557116
154,blocking,-254.49948138620522,130,0.20811971371802498,10.008430480957031,1183.9823311511734,True,green_collision,-1.7882796221662005,88.86867831254406,0.9825881803535399
155,orbit,-52.9138399539614,87,0.20725976470847904,3.5518460273742676,1183.9823311511734,True,green_collision,40.15366890709832,52.55423201552216,-0.9811939984511775
156,orbit,264.6537105720812,264,0.20467304571871023,1.7479736804962158,1183.9823311511734,True,green_collision,-36.44873974084798,-13.099508157606735,-0.06756195578845192
157,blocking,-192.72538579000113,18,0.20449791879649948,2.255791187286377,1183.9823311511734,True,red_collision,-8.800170743483164,29.362883735149126,-2.2888732699064427
158,blocking,-492.74156633448814,185,0.20270710831494268,2.315711498260498,1183.9823311511734,True,green_collision,-54.294316791156746,-68.51850337221293,-1.3613689303802803
159,separated,234.27383895757868,27,0.2024471292440746,4.299988746643066,1183.9823311511734,True,green_collision,-71.13130611068077,-66.41478516095583,-2.10456649423323
160,separated,17.73369325219756,74,0.20173639054330222,6.201043605804443,1183.9823311511734,True,wall_collision,-3.8477962269581525,-101.8347165086125,-0.2628054061348095
161,blocking,-331.2477902083567,108,0.20070380452579842,2.383317708969116,1183.9823311511734,True,green_collision,-34.55396660053741,61.4125272096835,-1.985064192072698
162,blocking,75.6599291188285,33,0.20038940270116612,6.597390651702881,1183.9823311511734,True,green_collision,17.569324960344588,-19.674423322803264,-0.5177623086230518
163,orbit,-194.51455877598573,267,0.1978645947660926,2.2570438385009766,1183.9823311511734,True,green_collision,-50.86275687192193,89.0001472756365,2.4723759728531354
164,separated,217.48677541825606,174,0.19623726195375008,4.602322578430176,1183.9823311511734,True,green_collision,25.24829442565556,-94.61606265056277,1.0260977467517156
165,separated,400.1627543829187,226,0.1941446265510352,2.21638822555542,1183.9823311511734,True,green_collision,40.83088629499066,-60.09536771137615,2.848519823453362
166,orbit,-118.25697697219779,167,0.19261342060079154,5.046694755554199,1183.9823311511734,True,green_collision,57.92957246461239,-80.98500051297194,-1.1611209669100202
167,blocking,-830.1275181275918,263,0.19022777412304598,2.2451014518737793,1183.9823311511734,True,green_collision,49.64208189121071,87.16989680026833,3.077562291565699
168,blocking,-8.497397019552153,57,0.18971485622198558,5.936173439025879,1183.9823311511734,True,green_collision,16.78875264626224,34.85697155824354,1.12095502678231
169,orbit,-143.3202873402009,7,0.18965196702855872,4.101504325866699,1183.9823311511734,True,red_collision,67.863436702142,22.650858032982185,-1.032163736868724
170,orbit,-158.26198857155975,169,0.18814030367951826,3.2558460235595703,1183.9823311511734,True,green_collision,1.9315859901800962,-101.08079627494683,1.4082271054271622
171,blocking,-170.09444586986032,84,0.187393683404174,5.57670783996582,1183.9823311511734,True,green_collision,-11.842328812962336,73.81102899843052,1.605517811047564
172,separated,179.92378324810906,69,0.18678272969756304,4.5955281257629395,1183.9823311511734,True,wall_collision,-24.49731024361256,-88.72542635516476,-2.3108108867141564
173,orbit,171.28137048049126,37,0.18645598398060137,2.9658362865448,1183.9823311511734,True,green_collision,-29.412295648209216,-11.021697913674203,2.6891818122354163
174,blocking,-425.45816585531463,134,0.18527768061204922,8.701172828674316,1183.9823311511734,True,green_collision,-33.23731531806271,83.70298923905128,1.1338773185471922
175,orbit,105.23626707468654,328,0.18242656966241225,3.6824116706848145,1183.9823311511734,True,green_collision,-14.511990796796361,-104.31188419813452,1.8030691129711105
176,separated,258.4425093503409,46,0.18203044427101406,2.559020519256592,1183.9823311511734,True,green_collision,-38.17862231712616,-75.07915678987351,1.8817612099646421
177,blocking,-281.8865025438745,135,0.18087314903769916,2.3312339782714844,1183.9823311511734,True,green_collision,-43.13771987356295,-48.80781890868858,2.759699591481451
178,separated,-97.00110054499443,82,0.1801740033546811,3.1226398944854736,1183.9823311511734,True,wall_collision,-34.71930373615994,42.505234389209846,-2.3275855977838855
179,blocking,-418.2434953791543,120,0.17915601634952763,3.107032537460327,1183.9823311511734,True,green_collision,-57.361498317353494,3.3686366239597874,-2.920313779788838
180,separated,-286.8272920090066,122,0.1781273054080263,2.983659267425537,1183.9823311511734,True,wall_collision,7.511781839601554,72.79053893678926,-2.6113011635805004
181,blocking,100.62841578693778,23,0.17793407013838325,3.743684768676758,1183.9823311511734,True,green_collision,39.70395950890969,22.70064708601963,-1.176231726242029
