episode,reward,duration,epsilon,loss,best_reward,terminated,done_reason,start_x,start_y,start_heading
1,-10876.591656979901,1575,0.8724019512438284,0.027451425790786743,-10876.591656979901,True,red_collision,-41.218921501411224,-41.96508016864266,2.3471055195601043
2,-7032.499435095341,1253,0.8510587061643748,0.054691068828105927,-7032.499435095341,True,wall_collision,-74.2102043151638,67.4579678603809,1.8665422699470895
3,-398.2736307737663,71,0.849865250355786,0.08051073551177979,-398.2736307737663,True,red_collision,-4.809757073441887,-41.363190367944156,-1.3921929384957314
4,-1547.8006725462858,268,0.8453756155838468,0.06076669692993164,-398.2736307737663,True,red_collision,-36.76956185188131,-11.533975764644225,0.028577553857860316
5,-2059.950941921965,418,0.8384209862926442,0.07151833921670914,-398.2736307737663,True,wall_collision,8.024602811173864,104.05505952122246,1.838849070774832
6,-405.35221889559836,63,0.8373778331743891,0.0820370763540268,-398.2736307737663,True,wall_collision,18.326884416174394,102.68163101319584,-1.7887682043279145
7,-3252.2801136788717,476,0.8295385703000554,0.10448071360588074,-398.2736307737663,True,red_collision,-50.96819492132332,23.63331689733647,-2.8654968747988607
8,-2349.8264795252385,347,0.8238706630093552,0.11824031174182892,-398.2736307737663,True,red_collision,-69.64795818396058,3.1266522569877537,-0.21233380514734268
9,4.644402989492192,97,0.8222932844750138,0.18835172057151794,4.644402989492192,True,wall_collision,62.57516597892783,27.137513443112198,0.08870378968601944
10,-1237.5089472721188,419,0.815514708652216,0.23982207477092743,4.644402989492192,True,wall_collision,-0.46898469097436646,-53.021866374260526,-3.0674886055886197
11,-2130.7925657236588,347,0.8099437900214252,0.37372809648513794,4.644402989492192,True,red_collision,-46.1396784022034,40.32674538518623,-1.8811434329132743
12,-3069.954885597277,548,0.8012242763012968,0.28078967332839966,4.644402989492192,True,wall_collision,-19.56955340966899,-104.21580916906404,2.073751046558306
13,-1909.0280298305954,567,0.7923024752286141,0.7549017071723938,4.644402989492192,True,wall_collision,-51.83083784078402,-48.80414604160506,2.3896974017403068
14,-848.7173162765137,344,0.7869387067202571,1.6066701412200928,4.644402989492192,True,wall_collision,1.4686214802634794,72.90155173683257,0.8778688504940382
15,-497.90630324674714,134,0.7848592986376723,0.3424397110939026,4.644402989492192,True,wall_collision,36.26564210427857,-85.78592293676041,0.25851425395397554
16,-1214.2171002020016,298,0.7802548720387652,0.3972076177597046,4.644402989492192,True,wall_collision,1.165835445052494,77.98126910550494,-0.8717036259799791
17,-1170.0746708889926,266,0.7761679968465569,1.4109280109405518,4.644402989492192,True,wall_collision,14.727610081081963,-92.55715510744425,-0.7060302162553027
18,-2091.6552571393236,485,0.7687720953891536,1.127345323562622,4.644402989492192,True,wall_collision,-26.544548061269005,-73.4580568952051,1.9876109260170667
19,-1849.0788600172234,415,0.7625003507427057,0.4387016296386719,4.644402989492192,True,wall_collision,-18.083074267453128,100.53705572635653,0.5654344832924822
20,-181.305789215069,19,0.7622144549330676,0.5031551122665405,4.644402989492192,True,red_collision,15.758438074477695,28.979281965549774,1.1086695793727674
21,-1848.3615173874493,286,0.7579240704483466,0.3867886960506439,4.644402989492192,True,red_collision,-52.38179712474469,-12.534171890480621,-1.6363678884928008
22,-1183.4515910448747,287,0.7536432838948456,0.561761736869812,4.644402989492192,True,wall_collision,-14.625255284402755,-84.69214027433343,2.9394503366364164
23,-1904.4821622678571,541,0.7456404370404738,0.5094723701477051,4.644402989492192,True,wall_collision,-42.749394396617994,36.07068414836985,-1.2539976116588045
24,-7.61592016312019,124,0.7438183091291247,1.678924322128296,4.644402989492192,True,wall_collision,56.11155392242566,34.0650950510753,-2.314626093510592
25,-493.17857416225445,117,0.7421031817673883,1.8048241138458252,4.644402989492192,True,wall_collision,51.761148131182935,93.4391159404457,2.5378840289158164
26,-811.7535565475883,258,0.7383352589505993,0.5963003635406494,4.644402989492192,True,wall_collision,10.457872178891591,-74.45340971020535,-1.932308849836335
27,77.84993723753645,75,0.7372435750298048,0.6024464964866638,77.84993723753645,True,wall_collision,64.18585271167865,10.988562410125397,-2.0071478481610265
28,0.880437907708655,85,0.7360083112239817,0.6479288339614868,77.84993723753645,True,wall_collision,57.608534129470485,29.730058096720967,0.4379020413683712
29,-369.5322617373312,62,0.7351086188426209,0.7004967331886292,77.84993723753645,True,red_collision,-18.556824580511986,-18.699390747002738,-1.6368375512392184
30,-2616.5630551212653,545,0.7272478538941749,0.8333467245101929,77.84993723753645,True,wall_collision,-69.29140699631414,79.00594970294691,-0.20275702757954228
31,-314.8000295872676,163,0.7249134330638739,1.8078811168670654,77.84993723753645,True,wall_collision,7.145279882060294,-37.34570494615272,1.57912104376057
32,-1505.7803688259908,217,0.7218174319463866,0.7179619073867798,77.84993723753645,True,red_collision,-71.22046937973595,-26.841092761307166,-2.950896129846968
33,-2277.8847846048025,453,0.7153974922540122,2.400505781173706,77.84993723753645,True,wall_collision,-56.5661846692486,98.10112943344723,0.9912399010279191
34,-555.5949729103367,109,0.7138614006690696,1.8490855693817139,77.84993723753645,True,red_collision,-10.76696304157781,4.985422661200872,2.34242934163544
35,-738.2164963169906,121,0.7121601154648313,0.8991343975067139,77.84993723753645,True,red_collision,-23.36839995059607,18.961106280840085,1.1541229557255104
36,-646.1852806784171,110,0.7106170611928729,0.8475587964057922,77.84993723753645,True,red_collision,-21.68793344647319,4.010682164157927,1.6665984613834457
37,-80.90570701582898,36,0.7101127984651803,0.7946391701698303,77.84993723753645,True,wall_collision,61.37689709858253,-73.27692160386874,2.72325435759274
38,-1999.878201913417,486,0.7033406679367211,0.9082063436508179,77.84993723753645,True,wall_collision,-74.22317012768518,53.12527575552832,1.951097617734363
39,-1199.7609631270675,183,0.7008076792888729,0.760733962059021,77.84993723753645,True,red_collision,-54.48539226861277,-17.030233308231118,1.9808136138945942
40,-1627.676100482803,234,0.6975822527349834,0.9626568555831909,77.84993723753645,True,red_collision,-72.85932154730841,26.977009051921044,1.8411219432175825
41,-610.6869130800749,315,0.6932641010029862,0.9525618553161621,77.84993723753645,True,wall_collision,1.9505374233312693,47.42837831572831,-1.7189319539066663
42,-907.8453868344301,334,0.6887151073626171,0.9777028560638428,77.84993723753645,True,green_collision,-45.221827801099074,-28.743340384426162,-2.0143513371604422
43,-1402.602931835047,337,0.6841559491614192,0.9656431078910828,77.84993723753645,True,wall_collision,-23.09078413312823,94.10605289627108,0.4607630538297447
44,-601.2503916094605,241,0.6809143360499285,0.8253206014633179,77.84993723753645,True,wall_collision,-23.98978988687402,-47.97982984015509,2.840247886278447
45,-968.4199650294962,233,0.6777951485952887,1.053372859954834,77.84993723753645,True,wall_collision,-8.328268552933011,100.88289768492379,0.0975318064567321
46,-649.2995733862771,206,0.6750494925184154,2.885554790496826,77.84993723753645,True,wall_collision,3.174919353933589,83.27350998036016,1.5253526751906588
47,-19.624288203052757,99,0.6737339972932741,1.0222268104553223,77.84993723753645,True,green_collision,12.09792957792338,-15.40360419438575,2.3762244016506386
48,-1076.524717552804,343,0.6691963639491328,1.0733332633972168,77.84993723753645,True,wall_collision,-13.253077513966737,88.77951099537816,-2.709841362760041
49,-296.0573882451382,45,0.6686033541160317,2.0956361293792725,77.84993723753645,True,red_collision,-10.50047071482554,4.098112174350376,2.833328244925953
50,-978.2516234330138,388,0.6635123706511432,2.1339271068573,77.84993723753645,True,wall_collision,-37.35011300028628,64.26822092504284,1.1088012509715126
51,-52.570718420641505,124,0.6618936679928636,2.6695291996002197,77.84993723753645,True,wall_collision,32.56288564216844,27.220658396442758,2.9629033148489965
52,-423.5009568039405,68,0.6610076952024487,0.8594961166381836,77.84993723753645,True,red_collision,-25.09778111830127,-21.362132467332188,-1.8666605134277632
53,-1242.6695688943637,327,0.6567639968950929,1.0736082792282104,77.84993723753645,True,wall_collision,-67.39439170915942,-60.28927905517877,2.6104397956651653
54,-224.60719269941075,87,0.6556396060442194,1.3062587976455688,77.84993723753645,True,wall_collision,51.025322573758444,-81.39479428655841,0.6520628470643466
55,-144.4308135473516,9,0.6555234013738657,2.3298301696777344,77.84993723753645,True,red_collision,-3.120525766556284,19.883822802538504,1.0007543813269972
56,-1135.3066614548213,366,0.650815422301264,0.9424736499786377,77.84993723753645,True,wall_collision,-29.001076366669217,96.88367739465596,-0.21463338979770974
57,-116.71110553023298,155,0.6488319704309432,0.9514002799987793,77.84993723753645,True,wall_collision,19.215128229736024,28.39749861893978,-1.9861814992939806
58,-1539.0443172630003,336,0.6445534116482176,1.3762121200561523,77.84993723753645,True,green_collision,-65.72018727654388,-18.581467065425272,1.6589499723299133
59,-58.019606998946,89,0.6434249112388098,0.9489429593086243,77.84993723753645,True,wall_collision,47.28326824376576,48.29774229043363,-2.430304959183349
60,-164.97140944874593,92,0.6422604810064687,0.8844678401947021,77.84993723753645,True,wall_collision,62.003229229656824,63.4276813794296,2.3731048455809267
61,-660.536711739734,201,0.6397238958250557,3.6707868576049805,77.84993723753645,True,wall_collision,3.4956229462765975,87.2834413711538,-2.8484679975308835
62,-1679.8556195844967,303,0.6359193085589434,0.8523006439208984,77.84993723753645,True,wall_collision,-70.45667491025971,-100.75472959520916,-1.5534002101637105
63,-891.0091541023892,303,0.6321377073734952,2.5603108406066895,77.84993723753645,True,wall_collision,-37.71453401865257,-65.62429978524702,0.42132413284002057
64,-1412.897058460918,230,0.6292824460553844,3.8357176780700684,77.84993723753645,True,red_collision,-69.15212384504319,18.981452245318863,-2.0985138159355774
65,-518.9792253721981,132,0.6276496965754126,3.375886917114258,77.84993723753645,True,wall_collision,26.681056285096417,-100.57417556678287,-1.1902225546172902
66,114.10889295240014,10,0.627526178988268,0.9912035465240479,114.10889295240014,True,green_collision,65.7511930296921,8.063239774221373,1.9577613908406324
67,32.69391532775433,204,0.6250118049888931,1.6965163946151733,114.10889295240014,True,wall_collision,23.70391224175887,23.257664978840523,-1.9399166241216481
68,-660.8275638468443,189,0.6226914486024532,0.9703330993652344,114.10889295240014,True,wall_collision,11.159212238670904,-96.66585212361,1.8954133577723296
69,-154.86459605393708,48,0.6221035470496911,4.5672454833984375,114.10889295240014,True,wall_collision,69.01063755392641,74.34190498178751,-2.8229745511235587
70,-515.4320248938718,86,0.621051633853446,2.7509331703186035,114.10889295240014,True,red_collision,-24.20098749296723,-38.21932844892072,-2.4333709073271734
71,-330.50754699141123,183,0.6188192725866449,0.9456014633178711,114.10889295240014,True,wall_collision,18.991772899218162,62.46621682693001,-1.1704225101585426
72,-153.3936542913927,88,0.6177486930532341,1.0396907329559326,114.10889295240014,True,wall_collision,54.4213852378102,62.39665169768725,-2.3301950371188984
73,-281.8898297873439,106,0.6164616305922176,1.1444920301437378,114.10889295240014,True,wall_collision,40.0288735107233,80.35035117940282,-1.9020297094603327
74,-157.49342624136486,14,0.6162918451067291,1.6075639724731445,114.10889295240014,True,red_collision,11.046176924778464,29.137492864641615,0.6869674002488928
75,-1053.3638076464345,149,0.6144877847932427,0.9046849608421326,114.10889295240014,True,red_collision,-60.56314835579348,33.85020681313932,0.8290959873192789
76,-247.68964022807427,102,0.6132558866755667,4.098844051361084,114.10889295240014,True,wall_collision,48.58282335030215,63.73766681736893,-1.0859341765310555
77,-391.3201011663303,150,0.6114488309544134,3.062838315963745,114.10889295240014,True,wall_collision,33.307099938983086,77.12741139019474,2.4689635807535257
78,-1149.4371208108005,429,0.6063104750538711,1.6236292123794556,114.10889295240014,True,green_collision,-50.773150957950115,-99.39250648188023,0.9475511127238638
79,-1185.273469682787,300,0.6027433243570839,3.790116548538208,114.10889295240014,True,green_collision,-42.7985590884355,13.379042096084532,2.7947892862492676
80,-484.1409413883241,308,0.5991032484233184,5.238211631774902,114.10889295240014,True,green_collision,-18.102056362114844,-51.91734441929558,-0.2732554150895563
81,-306.85281725823614,165,0.5971624118451843,1.0426828861236572,114.10889295240014,True,wall_collision,23.586586990610044,-83.76921675052165,-0.7503080594267657
82,-913.0175213270434,131,0.5956260598261393,1.3095495700836182,114.10889295240014,True,red_collision,-54.9418216742216,34.11370653899331,2.0769228139670437
83,-427.5274600980924,72,0.5947833651857484,2.1513419151306152,114.10889295240014,True,red_collision,-18.47193278868263,-26.937969917372158,0.24832190681388333
84,-843.96881024061,301,0.5912735444874013,1.2902121543884277,114.10889295240014,True,green_collision,-42.74133305428596,-53.04398576047811,-1.06906963373009
85,-783.5328813123306,299,0.5878079012922462,1.3643783330917358,114.10889295240014,True,wall_collision,-6.386145279267382,-87.87839333645958,1.5879628458732773
86,-61.03418522841639,197,0.5855358171062444,2.1191675662994385,114.10889295240014,True,wall_collision,11.85818616438813,-42.06428669299475,-2.6543531695718334
87,-286.92044540956795,176,0.5835134924096136,1.0967711210250854,114.10889295240014,True,wall_collision,39.47714271022218,-77.47341245882265,-2.3046306355595685
88,-1013.2796069692612,608,0.5765817984542083,1.721808910369873,114.10889295240014,True,wall_collision,-55.397363128908495,-87.934914665642,2.553438539232853
89,-544.858901062068,82,0.5756533658275899,1.1990313529968262,114.10889295240014,True,red_collision,-34.61335504899143,-40.65377836655935,2.09100831891796
90,-228.77190405202464,188,0.5735305026558563,1.1570634841918945,114.10889295240014,True,wall_collision,17.988518956770207,-65.69988882644904,-0.4095794095805916
91,114.40871868384743,100,0.5724045679605514,1.2363669872283936,114.40871868384743,True,wall_collision,57.588369708322006,-26.171456425912623,1.3250078765996705
92,-1273.956683855433,394,0.56799023527788,1.6249489784240723,114.40871868384743,True,wall_collision,-60.47884367452979,47.73820311509422,1.7371343842309184
93,24.189176749117333,134,0.5664968235129568,2.4634363651275635,114.40871868384743,True,wall_collision,48.865017255319884,36.58220799139434,-0.8122098042478592
94,-756.4889706943816,202,0.5642531116955819,2.090862274169922,114.40871868384743,True,green_collision,-65.36819997508445,3.9430091526619435,1.617668300968484
