episode,condition,reward,duration,epsilon,loss,best_reward,terminated,done_reason,start_x,start_y,start_heading
1,separated,-11118.03327549714,1390,0.8402455187122548,0.01814809814095497,-11118.03327549714,True,wall_collision,-29.975057263316188,78.446223533215,-3.1085097693055483
2,blocking,-12102.231129175478,2000,0.7612372114875227,0.08998829126358032,-11118.03327549714,True,timeout,48.18426275741494,62.38458003792971,-0.20147063316635405
3,separated,720.679495985463,257,0.751645571588857,0.09729881584644318,720.679495985463,True,wall_collision,-33.236158184884005,-51.477386592633835,-0.34509574789418096
4,blocking,-297.2470024008555,45,0.749978744935959,0.47017163038253784,720.679495985463,True,red_collision,0.6822388436929998,11.234443935643412,3.1133201005782967
5,separated,-3945.3867128493,496,0.7318529607823858,0.08195490390062332,720.679495985463,True,wall_collision,18.326884416174394,102.68163101319584,-1.7887682043279145
6,separated,114.43671310180748,163,0.7259937677952499,0.8425853848457336,720.679495985463,True,wall_collision,-50.96819492132332,23.63331689733647,-2.8654968747988607
7,orbit,16.45155722684879,301,0.7152987435176694,0.23189465701580048,720.679495985463,True,green_collision,2.2333230407055424,-7.096734681689284,2.621142423154155
8,blocking,-103.31755814973252,1,0.7152634794621023,1.1979172229766846,720.679495985463,True,red_collision,19.383938173651572,2.9647057858979053,-0.019644784797481663
9,orbit,-598.8569523985564,145,0.710168809729478,0.18397609889507294,720.679495985463,True,red_collision,-73.23089616862413,-64.59554976308476,1.2065734004313065
10,blocking,-984.6589951051317,179,0.7039302580447651,0.13914573192596436,720.679495985463,True,red_collision,-44.90899140195072,-27.397374773536598,-3.118129718794737
11,orbit,-490.75295840497085,146,0.6988830120229762,0.17971833050251007,720.679495985463,True,red_collision,-51.83083784078402,-48.80414604160506,2.3896974017403068
12,separated,-1458.2946140233976,351,0.6868985861006246,0.17177677154541016,720.679495985463,True,wall_collision,1.4686214802634794,72.90155173683257,0.8778688504940382
