episode,condition,reward,duration,epsilon,loss,best_reward,terminated,done_reason,start_x,start_y,start_heading
129,separated,-851.5756559104924,224,0.45514561916975743,0.8031470775604248,957.6200984521256,True,green_collision,47.83749610784042,37.39924356272226,0.8911339098370776
130,orbit,151.41503544274315,22,0.4549497981810995,0.5546697974205017,957.6200984521256,True,green_collision,-14.080691439432591,12.247926199606056,-0.6529318788651222
131,blocking,-318.5509353350386,51,0.4544961807711625,1.5373480319976807,957.6200984521256,True,red_collision,-17.935476582862464,-7.009557592916607,1.6050842344893548
132,separated,196.10391627317995,97,0.45363469409273544,1.3547509908676147,957.6200984521256,True,green_collision,0.5483697709027382,-34.013160156787606,2.0534639548123836
133,separated,-1371.8236631593822,226,0.4516339902723341,1.6015067100524902,957.6200984521256,True,wall_collision,51.709365101173276,59.90048456672952,-0.3311940880067423
134,orbit,-328.16218532423284,184,0.45001176391536485,2.429941177368164,957.6200984521256,True,green_collision,31.93364095947416,-97.77816294732395,-0.6924170495573794
135,separated,-32.6546855948138,160,0.44860597672993724,1.8420485258102417,957.6200984521256,True,green_collision,11.930903627753906,12.14342350691355,1.0350849452311897
136,separated,-287.9917644142105,171,0.44710850642332917,0.9839955568313599,957.6200984521256,True,green_collision,26.65074479613837,17.555632719896124,-0.49870075002472447
137,blocking,-435.2291597253841,149,0.4458078619969031,1.3553816080093384,957.6200984521256,True,green_collision,-31.10369472962006,-43.48634282274869,-0.43514247194811384
138,blocking,353.36347740999565,194,0.4441202036667387,2.3924150466918945,957.6200984521256,True,green_collision,74.85881332197238,-30.96409220547902,-0.3306257233264094
139,separated,-973.6135273368093,207,0.442326661218143,0.5124566555023193,957.6200984521256,True,wall_collision,12.214160928730678,94.05870168992064,2.4446170892340433
140,orbit,48.3520020417249,163,0.44091957110562097,0.47491952776908875,957.6200984521256,True,green_collision,-18.429188144320086,-48.950760171194105,2.4152476629610513
141,blocking,-14.797887362509371,156,0.43957719723594163,0.48845115303993225,957.6200984521256,True,green_collision,27.831172067723486,-89.60880120577288,2.3031499353092624
142,orbit,141.02382204298377,26,0.4393538751621503,3.9811670780181885,957.6200984521256,True,green_collision,-28.055225607461153,-1.1493389696314864,-1.8973895021669653
143,separated,-1200.2885935860602,227,0.43740902671542353,0.5929276347160339,957.6200984521256,True,green_collision,49.20733759451828,68.79164205347672,-0.16542362065634686
144,orbit,48.516532481716766,526,0.4329362518006686,0.4214537739753723,957.6200984521256,True,green_collision,40.18660517677725,-8.805958197419656,-0.7957255826334477
145,orbit,-14.425962772440101,156,0.43161874707118814,2.040604591369629,957.6200984521256,True,green_collision,-44.798884926076184,-38.52207977518577,1.2976585414889037
146,orbit,-123.22910784767888,521,0.42724828935538123,0.8297552466392517,957.6200984521256,True,green_collision,40.57709723020207,-93.09129158799655,1.4628897823067657
147,orbit,-10.750485043804858,524,0.4228983607217709,0.5382677316665649,957.6200984521256,True,green_collision,-8.220964012760035,-91.88467829921034,1.1492778791038605
148,separated,97.04341873747599,95,0.42211459864615314,1.1283401250839233,957.6200984521256,True,green_collision,-38.075451055324145,30.10503907366615,-0.7752036382637413
149,blocking,-398.93353433207164,58,0.42163682287524534,3.6990978717803955,957.6200984521256,True,red_collision,-36.27976798835306,-4.92722525932804,0.15503595775998358
150,orbit,195.2941415779925,527,0.417320955338703,1.2270134687423706,957.6200984521256,True,green_collision,19.65197736461917,-62.334753269206914,2.90315252687882
151,orbit,-92.5245273269819,165,0.41597901161104966,0.9343569278717041,957.6200984521256,True,green_collision,-29.096980234877982,-51.17439953636936,-2.717626804604925
152,blocking,-150.1659728848485,96,0.4152002797305881,2.636012554168701,957.6200984521256,True,green_collision,-11.561563064774418,57.085625376510166,1.3167478974488747
153,separated,240.80132807183094,29,0.4149653317098567,3.6363930702209473,957.6200984521256,True,green_collision,-54.4602146200001,-37.50013251567023,1.6854968383557116
154,blocking,-319.4945448303882,141,0.41382493818504357,0.995680570602417,957.6200984521256,True,green_collision,-1.7882796221662005,88.86867831254406,0.9825881803535399
155,orbit,-135.62890690909774,99,0.41302615586289826,1.1750768423080444,957.6200984521256,True,green_collision,40.15366890709832,52.55423201552216,-0.9811939984511775
156,orbit,204.62206282131223,520,0.4088564041342079,0.5230392217636108,957.6200984521256,True,green_collision,-36.44873974084798,-13.099508157606735,-0.06756195578845192
157,blocking,-201.66463314606705,19,0.40870486749442186,0.5194576978683472,957.6200984521256,True,red_collision,-8.800170743483164,29.362883735149126,-2.2888732699064427
158,blocking,-595.8148084038863,173,0.40732773247035836,0.6328563690185547,957.6200984521256,True,green_collision,-54.294316791156746,-68.51850337221293,-1.3613689303802803
159,separated,71.96419186112585,15,0.40720855202857736,1.4592642784118652,957.6200984521256,True,wall_collision,-71.13130611068077,-66.41478516095583,-2.10456649423323
160,separated,131.31172996161345,133,0.40615338127944145,1.352198600769043,957.6200984521256,True,wall_collision,-3.8477962269581525,-101.8347165086125,-0.2628054061348095
161,blocking,-422.9393028205054,148,0.4049825010285243,1.4646599292755127,957.6200984521256,True,green_collision,-34.55396660053741,61.4125272096835,-1.985064192072698
162,blocking,70.97422473050165,40,0.4046666413884033,0.7147318720817566,957.6200984521256,True,green_collision,17.569324960344588,-19.674423322803264,-0.5177623086230518
163,orbit,-386.9636234804807,125,0.40368120709105104,0.5445308685302734,957.6200984521256,True,green_collision,-50.86275687192193,89.0001472756365,2.4723759728531354
164,separated,-9.298284481414525,145,0.4025411854208738,0.5326290726661682,957.6200984521256,True,wall_collision,25.24829442565556,-94.61606265056277,1.0260977467517156
165,separated,-200.71974304056405,150,0.4013653265348343,1.4334979057312012,957.6200984521256,True,wall_collision,40.83088629499066,-60.09536771137615,2.848519823453362
166,orbit,-37.231143127550155,292,0.3990864139296477,0.5666310787200928,957.6200984521256,True,green_collision,57.92957246461239,-80.98500051297194,-1.1611209669100202
167,blocking,158.92130858066346,307,0.39670474256155325,0.987759530544281,957.6200984521256,True,green_collision,49.64208189121071,87.16989680026833,3.077562291565699
168,blocking,-6.7912122728457405,53,0.39629505270842075,0.48895159363746643,957.6200984521256,True,green_collision,16.78875264626224,34.85697155824354,1.12095502678231
169,orbit,-143.8711433334007,7,0.3962409751865565,1.4308233261108398,957.6200984521256,True,red_collision,67.863436702142,22.650858032982185,-1.032163736868724
170,orbit,-146.77022869610522,208,0.3946375501661748,1.1509206295013428,957.6200984521256,True,green_collision,1.9315859901800962,-101.08079627494683,1.4082271054271622
171,blocking,102.82975676767795,399,0.39158035694040955,1.5790669918060303,957.6200984521256,True,green_collision,-11.842328812962336,73.81102899843052,1.605517811047564
172,separated,150.9040567063936,68,0.39106176038056434,0.8767434358596802,957.6200984521256,True,wall_collision,-24.49731024361256,-88.72542635516476,-2.3108108867141564
173,orbit,615.3991311225493,822,0.38484831946766845,0.6942404508590698,957.6200984521256,True,green_collision,-29.412295648209216,-11.021697913674203,2.6891818122354163
174,blocking,-572.3662897083092,161,0.3836432490835219,0.849914014339447,957.6200984521256,True,green_collision,-33.23731531806271,83.70298923905128,1.1338773185471922
175,orbit,-138.28448808198524,272,0.381616148521135,0.55213463306427,957.6200984521256,True,green_collision,-14.511990796796361,-104.31188419813452,1.8030691129711105
176,separated,207.0558428830965,56,0.3812001714254484,0.49581706523895264,957.6200984521256,True,wall_collision,-38.17862231712616,-75.07915678987351,1.8817612099646421
177,blocking,-536.8455515245357,78,0.3806215505996131,0.8950196504592896,957.6200984521256,True,red_collision,-43.13771987356295,-48.80781890868858,2.759699591481451
178,separated,-6.15003540342828,96,0.37991063991511076,0.42701229453086853,957.6200984521256,True,wall_collision,-34.71930373615994,42.505234389209846,-2.3275855977838855
179,blocking,-425.92095631484364,127,0.37897225913781823,0.6591393947601318,957.6200984521256,True,green_collision,-57.361498317353494,3.3686366239597874,-2.920313779788838
180,separated,-588.4916528595783,155,0.3778302162156063,0.4518696665763855,957.6200984521256,True,wall_collision,7.511781839601554,72.79053893678926,-2.6113011635805004
181,blocking,93.51599104735244,21,0.37767575996287933,1.5510468482971191,957.6200984521256,True,green_collision,39.70395950890969,22.70064708601963,-1.176231726242029
182,blocking,67.82410749919703,31,0.37744787164438115,0.8843126893043518,957.6200984521256,True,green_collision,19.335581918117285,-9.510832711309405,2.2767515646449326
